open,high,low,close,volume,candel_date_time
48214000.0,48224000.0,47390000.0,47450000.0,716.26941856,2021-05-26 22:00:00
47450000.0,47940000.0,47275000.0,47710000.0,505.57682633,2021-05-26 23:00:00
47710000.0,47836000.0,46998000.0,47199000.0,557.70968935,2021-05-27 00:00:00
47194000.0,47790000.0,47044000.0,47234000.0,314.06558863,2021-05-27 01:00:00
47200000.0,47450000.0,46702000.0,47449000.0,364.30175749,2021-05-27 02:00:00
47375000.0,47452000.0,46878000.0,47132000.0,156.55605232,2021-05-27 03:00:00
47132000.0,47132000.0,46660000.0,46988000.0,210.92438264,2021-05-27 04:00:00
46988000.0,47450000.0,46891000.0,47389000.0,189.46657794,2021-05-27 05:00:00
47449000.0,47800000.0,47280000.0,47722000.0,258.98918319,2021-05-27 06:00:00
47701000.0,47760000.0,47138000.0,47262000.0,260.04519185,2021-05-27 07:00:00
47307000.0,47500000.0,47053000.0,47325000.0,396.74929293,2021-05-27 08:00:00
47324000.0,47410000.0,46700000.0,47057000.0,696.75419351,2021-05-27 09:00:00
47057000.0,47081000.0,45729000.0,45837000.0,870.76884656,2021-05-27 10:00:00
45848000.0,46365000.0,45700000.0,46139000.0,642.40289095,2021-05-27 11:00:00
46139000.0,46139000.0,45423000.0,45866000.0,551.64228476,2021-05-27 12:00:00
45866000.0,46138000.0,45591000.0,46000000.0,360.57140627,2021-05-27 13:00:00
45989000.0,46530000.0,45887000.0,46470000.0,366.52424551,2021-05-27 14:00:00
46468000.0,46640000.0,46195000.0,46387000.0,312.36576189,2021-05-27 15:00:00
46387000.0,46498000.0,46008000.0,46330000.0,242.83095519,2021-05-27 16:00:00
46330000.0,47209000.0,45994000.0,46815000.0,927.96530529,2021-05-27 17:00:00
46747000.0,47478000.0,46653000.0,47226000.0,463.32580027,2021-05-27 18:00:00
47212000.0,47544000.0,47039000.0,47174000.0,435.89558778,2021-05-27 19:00:00
47174000.0,47630000.0,47169000.0,47629000.0,419.81713747,2021-05-27 20:00:00
47629000.0,47790000.0,47105000.0,47105000.0,585.60516162,2021-05-27 21:00:00
47114000.0,48120000.0,47102000.0,47677000.0,807.01985472,2021-05-27 22:00:00
47677000.0,48100000.0,47676000.0,47701000.0,460.46529942,2021-05-27 23:00:00
47701000.0,47800000.0,47137000.0,47433000.0,393.12400048,2021-05-28 00:00:00
47447000.0,47543000.0,46512000.0,46558000.0,394.03279379,2021-05-28 01:00:00
46572000.0,47060000.0,46467000.0,46861000.0,180.65158159,2021-05-28 02:00:00
46859000.0,47263000.0,46681000.0,47157000.0,171.2772575,2021-05-28 03:00:00
47166000.0,47205000.0,46750000.0,47023000.0,166.63739645,2021-05-28 04:00:00
47023000.0,47123000.0,46816000.0,46948000.0,150.08808093,2021-05-28 05:00:00
46967000.0,47450000.0,46648000.0,47248000.0,233.16836367,2021-05-28 06:00:00
47276000.0,47423000.0,46764000.0,46911000.0,193.60038671,2021-05-28 07:00:00
46910000.0,47020000.0,46450000.0,46563000.0,331.58913758,2021-05-28 08:00:00
46568000.0,47069000.0,45901000.0,45931000.0,848.95940184,2021-05-28 09:00:00
45931000.0,46120000.0,45600000.0,46017000.0,595.53420958,2021-05-28 10:00:00
45987000.0,46273000.0,45902000.0,46157000.0,254.79816827,2021-05-28 11:00:00
46157000.0,46173000.0,45686000.0,46019000.0,411.46575645,2021-05-28 12:00:00
46019000.0,46020000.0,45002000.0,45138000.0,913.4644625,2021-05-28 13:00:00
45134000.0,45306000.0,44401000.0,44724000.0,965.46746636,2021-05-28 14:00:00
44705000.0,44961000.0,44000000.0,44756000.0,1217.19927704,2021-05-28 15:00:00
44756000.0,45200000.0,44441000.0,44908000.0,657.25691139,2021-05-28 16:00:00
44908000.0,45135000.0,43738000.0,43994000.0,801.67701456,2021-05-28 17:00:00
43994000.0,44175000.0,43316000.0,43986000.0,1221.2093161,2021-05-28 18:00:00
43920000.0,44215000.0,43665000.0,44005000.0,393.01254132,2021-05-28 19:00:00
43974000.0,44005000.0,43009000.0,43174000.0,737.96721467,2021-05-28 20:00:00
43174000.0,44788000.0,43028000.0,44648000.0,942.84964754,2021-05-28 21:00:00
44630000.0,45378000.0,44501000.0,45186000.0,893.07252141,2021-05-28 22:00:00
45186000.0,45186000.0,44447000.0,44621000.0,494.81779397,2021-05-28 23:00:00
44621000.0,45000000.0,44400000.0,44807000.0,304.80265428,2021-05-29 00:00:00
44807000.0,44902000.0,43897000.0,43920000.0,462.64923574,2021-05-29 01:00:00
43931000.0,44254000.0,43783000.0,43800000.0,242.23383401,2021-05-29 02:00:00
43843000.0,44212000.0,43500000.0,44086000.0,208.77552822,2021-05-29 03:00:00
44057000.0,44379000.0,43472000.0,43743000.0,187.47517813,2021-05-29 04:00:00
43745000.0,44175000.0,43330000.0,43428000.0,371.87163421,2021-05-29 05:00:00
43428000.0,43638000.0,43120000.0,43424000.0,575.35184162,2021-05-29 06:00:00
43424000.0,43999000.0,43099000.0,43103000.0,537.77984374,2021-05-29 07:00:00
43103000.0,43991000.0,43099000.0,43723000.0,438.44217933,2021-05-29 08:00:00
43723000.0,44299000.0,43632000.0,44107000.0,614.68305299,2021-05-29 09:00:00
44124000.0,44396000.0,43635000.0,43921000.0,312.46675269,2021-05-29 10:00:00
43921000.0,44135000.0,43717000.0,43871000.0,225.08627382,2021-05-29 11:00:00
43832000.0,44200000.0,43710000.0,43930000.0,206.85225707,2021-05-29 12:00:00
43930000.0,44040000.0,43135000.0,43253000.0,389.5930677,2021-05-29 13:00:00
43253000.0,44812000.0,43236000.0,44387000.0,672.41002569,2021-05-29 14:00:00
44387000.0,44641000.0,43978000.0,44032000.0,255.55957772,2021-05-29 15:00:00
44032000.0,44311000.0,43600000.0,43823000.0,284.00449438,2021-05-29 16:00:00
43823000.0,43985000.0,43311000.0,43491000.0,367.81716362,2021-05-29 17:00:00
43487000.0,43656000.0,42511000.0,42958000.0,1119.33978103,2021-05-29 18:00:00
42958000.0,42970000.0,42500000.0,42720000.0,390.64718632,2021-05-29 19:00:00
42720000.0,43258000.0,42088000.0,42845000.0,672.17631747,2021-05-29 20:00:00
42844000.0,42848000.0,42180000.0,42209000.0,551.37474439,2021-05-29 21:00:00
42209000.0,42393000.0,41405000.0,42159000.0,1203.25337922,2021-05-29 22:00:00
42160000.0,42600000.0,41861000.0,42097000.0,805.22197242,2021-05-29 23:00:00
42071000.0,42250000.0,41530000.0,42202000.0,644.05811817,2021-05-30 00:00:00
42202000.0,42600000.0,41839000.0,42477000.0,324.63820943,2021-05-30 01:00:00
42477000.0,42496000.0,41580000.0,41776000.0,214.32569789,2021-05-30 02:00:00
41793000.0,42018000.0,41540000.0,41828000.0,188.21235009,2021-05-30 03:00:00
41828000.0,42065000.0,41585000.0,41894000.0,145.67347003,2021-05-30 04:00:00
41893000.0,42398000.0,41744000.0,42254000.0,225.90576974,2021-05-30 05:00:00
42254000.0,42796000.0,42066000.0,42740000.0,222.46472159,2021-05-30 06:00:00
42740000.0,42740000.0,42329000.0,42467000.0,210.42142664,2021-05-30 07:00:00
42490000.0,42994000.0,42280000.0,42688000.0,382.22686515,2021-05-30 08:00:00
42688000.0,42736000.0,41004000.0,41403000.0,889.37281727,2021-05-30 09:00:00
41430000.0,41547000.0,40580000.0,40888000.0,845.50972286,2021-05-30 10:00:00
40888000.0,41660000.0,40640000.0,41530000.0,435.33639809,2021-05-30 11:00:00
41530000.0,42320000.0,41500000.0,42041000.0,505.5491037,2021-05-30 12:00:00
42041000.0,42411000.0,41861000.0,41900000.0,290.27222911,2021-05-30 13:00:00
41900000.0,42810000.0,41876000.0,42550000.0,522.4011209,2021-05-30 14:00:00
42552000.0,43470000.0,42550000.0,43333000.0,693.09024668,2021-05-30 15:00:00
43336000.0,43550000.0,42642000.0,43109000.0,739.10681117,2021-05-30 16:00:00
43109000.0,43299000.0,42400000.0,42765000.0,412.93771374,2021-05-30 17:00:00
42776000.0,43142000.0,42715000.0,42943000.0,238.28996047,2021-05-30 18:00:00
42945000.0,43082000.0,42682000.0,42776000.0,246.39141439,2021-05-30 19:00:00
42776000.0,43659000.0,42774000.0,43659000.0,451.30296522,2021-05-30 20:00:00
43659000.0,43781000.0,42506000.0,42870000.0,537.38468733,2021-05-30 21:00:00
42870000.0,42982000.0,42622000.0,42816000.0,238.74272827,2021-05-30 22:00:00
42831000.0,42900000.0,42017000.0,42223000.0,423.20847369,2021-05-30 23:00:00
42254000.0,42732000.0,42159000.0,42692000.0,306.84362551,2021-05-31 00:00:00
42692000.0,43027000.0,42464000.0,42940000.0,211.74147025,2021-05-31 01:00:00
42960000.0,43110000.0,42842000.0,42957000.0,94.44600375,2021-05-31 02:00:00
42978000.0,43444000.0,42950000.0,43362000.0,157.21041555,2021-05-31 03:00:00
43335000.0,43449000.0,43211000.0,43342000.0,78.09596149,2021-05-31 04:00:00
43334000.0,43632000.0,43199000.0,43553000.0,145.5518996,2021-05-31 05:00:00
43529000.0,43827000.0,43400000.0,43587000.0,213.17518825,2021-05-31 06:00:00
43587000.0,43639000.0,43050000.0,43077000.0,239.68268415,2021-05-31 07:00:00
43077000.0,43234000.0,42750000.0,43177000.0,279.16427568,2021-05-31 08:00:00
43177000.0,43591000.0,42525000.0,42764000.0,784.03526711,2021-05-31 09:00:00
42764000.0,42850000.0,41855000.0,41928000.0,486.35789627,2021-05-31 10:00:00
41928000.0,42278000.0,41750000.0,42111000.0,444.34262636,2021-05-31 11:00:00
42111000.0,42112000.0,41500000.0,41610000.0,458.19689257,2021-05-31 12:00:00
41636000.0,41756000.0,41304000.0,41652000.0,612.89155073,2021-05-31 13:00:00
41652000.0,41945000.0,41320000.0,41743000.0,433.49505018,2021-05-31 14:00:00
41749000.0,42146000.0,41736000.0,41970000.0,419.59101901,2021-05-31 15:00:00
41957000.0,42911000.0,41913000.0,42637000.0,764.53673177,2021-05-31 16:00:00
42626000.0,43076000.0,42423000.0,42908000.0,478.98401088,2021-05-31 17:00:00
42939000.0,43236000.0,42750000.0,42755000.0,405.00045674,2021-05-31 18:00:00
42757000.0,43915000.0,42755000.0,43752000.0,781.74315216,2021-05-31 19:00:00
43736000.0,43977000.0,43240000.0,43301000.0,607.32829933,2021-05-31 20:00:00
43301000.0,43850000.0,43042000.0,43357000.0,598.21913337,2021-05-31 21:00:00
43357000.0,43621000.0,43032000.0,43298000.0,348.30065974,2021-05-31 22:00:00
43298000.0,43385000.0,42834000.0,43234000.0,332.68373518,2021-05-31 23:00:00
43235000.0,43673000.0,43151000.0,43452000.0,362.4365618,2021-06-01 00:00:00
43452000.0,44235000.0,43331000.0,43706000.0,627.34779995,2021-06-01 01:00:00
43750000.0,43781000.0,43265000.0,43500000.0,157.47987876,2021-06-01 02:00:00
43499000.0,43519000.0,43472000.0,43480000.0,1.51730239,2021-06-01 03:00:00
43480000.0,43519000.0,43298000.0,43398000.0,64.96473107,2021-06-01 05:00:00
43403000.0,43751000.0,43281000.0,43682000.0,179.78552421,2021-06-01 06:00:00
43718000.0,43975000.0,43477000.0,43499000.0,305.7752948,2021-06-01 07:00:00
43500000.0,44054000.0,43459000.0,43761000.0,456.05264578,2021-06-01 08:00:00
43761000.0,44545000.0,43537000.0,44444000.0,713.29689282,2021-06-01 09:00:00
44444000.0,44550000.0,43770000.0,43770000.0,473.82469042,2021-06-01 10:00:00
43771000.0,43880000.0,43350000.0,43495000.0,492.38097612,2021-06-01 11:00:00
43494000.0,43850000.0,43282000.0,43502000.0,346.50860587,2021-06-01 12:00:00
43501000.0,43672000.0,43350000.0,43569000.0,238.71666419,2021-06-01 13:00:00
43556000.0,43920000.0,43466000.0,43818000.0,359.66954178,2021-06-01 14:00:00
43779000.0,43980000.0,43484000.0,43599000.0,315.15466217,2021-06-01 15:00:00
43599000.0,43733000.0,43288000.0,43444000.0,272.71894855,2021-06-01 16:00:00
43442000.0,43492000.0,42869000.0,43130000.0,628.42612552,2021-06-01 17:00:00
43130000.0,43200000.0,42845000.0,43034000.0,355.88545775,2021-06-01 18:00:00
43002000.0,43285000.0,42950000.0,43243000.0,182.53752588,2021-06-01 19:00:00
43244000.0,43453000.0,43128000.0,43348000.0,286.2518335,2021-06-01 20:00:00
43350000.0,43364000.0,42993000.0,43042000.0,258.87489087,2021-06-01 21:00:00
43042000.0,44135000.0,42621000.0,43855000.0,1645.61661967,2021-06-01 22:00:00
43866000.0,44301000.0,43423000.0,43540000.0,739.976293,2021-06-01 23:00:00
43540000.0,43566000.0,42982000.0,43146000.0,339.57098462,2021-06-02 00:00:00
43145000.0,43300000.0,42655000.0,42736000.0,282.13920604,2021-06-02 01:00:00
42735000.0,42955000.0,42515000.0,42923000.0,194.51887664,2021-06-02 02:00:00
42923000.0,43149000.0,42822000.0,42909000.0,98.96464639,2021-06-02 03:00:00
42909000.0,42940000.0,42582000.0,42798000.0,207.49067594,2021-06-02 04:00:00
42798000.0,43130000.0,42710000.0,43074000.0,82.61290247,2021-06-02 05:00:00
43077000.0,43208000.0,42900000.0,43186000.0,168.36722981,2021-06-02 06:00:00
43171000.0,43303000.0,43000000.0,43115000.0,172.83081722,2021-06-02 07:00:00
43115000.0,43355000.0,43115000.0,43200000.0,224.81986127,2021-06-02 08:00:00
43207000.0,43435000.0,42708000.0,42775000.0,426.92722003,2021-06-02 09:00:00
42777000.0,42831000.0,42550000.0,42635000.0,364.83537447,2021-06-02 10:00:00
42635000.0,42780000.0,42561000.0,42591000.0,656.48546308,2021-06-02 11:00:00
42590000.0,42935000.0,42590000.0,42737000.0,252.72883238,2021-06-02 12:00:00
42737000.0,43078000.0,42724000.0,42970000.0,209.96176334,2021-06-02 13:00:00
42977000.0,43200000.0,42790000.0,43059000.0,219.14267219,2021-06-02 14:00:00
43059000.0,43187000.0,42950000.0,43023000.0,210.28323981,2021-06-02 15:00:00
43023000.0,43510000.0,43002000.0,43314000.0,530.29284519,2021-06-02 16:00:00
43314000.0,43508000.0,43170000.0,43442000.0,365.53035562,2021-06-02 17:00:00
43474000.0,43718000.0,43364000.0,43605000.0,343.14352384,2021-06-02 18:00:00
43585000.0,43605000.0,43308000.0,43405000.0,276.56759781,2021-06-02 19:00:00
43415000.0,43766000.0,43134000.0,43569000.0,408.00889776,2021-06-02 20:00:00
43569000.0,43840000.0,43444000.0,43445000.0,236.99895881,2021-06-02 21:00:00
43453000.0,44050000.0,43328000.0,43802000.0,629.04083002,2021-06-02 22:00:00
43800000.0,44300000.0,43200000.0,43963000.0,613.10820296,2021-06-02 23:00:00
43968000.0,44333000.0,43951000.0,43991000.0,427.78184232,2021-06-03 00:00:00
44000000.0,44230000.0,43870000.0,44132000.0,235.26289352,2021-06-03 01:00:00
44133000.0,44325000.0,44080000.0,44289000.0,112.82414743,2021-06-03 02:00:00
44289000.0,44341000.0,44174000.0,44222000.0,118.38681408,2021-06-03 03:00:00
44222000.0,44223000.0,44054000.0,44124000.0,61.55175683,2021-06-03 04:00:00
44149000.0,44150000.0,43908000.0,44013000.0,104.5927829,2021-06-03 05:00:00
44013000.0,44145000.0,43882000.0,43931000.0,106.61626784,2021-06-03 06:00:00
43932000.0,43932000.0,43560000.0,43686000.0,204.18422258,2021-06-03 07:00:00
43686000.0,43900000.0,43640000.0,43732000.0,291.50413741,2021-06-03 08:00:00
43744000.0,44000000.0,43500000.0,43617000.0,384.73869095,2021-06-03 09:00:00
43637000.0,43742000.0,43503000.0,43543000.0,204.79757576,2021-06-03 10:00:00
43540000.0,43608000.0,43439000.0,43508000.0,261.13828575,2021-06-03 11:00:00
43508000.0,43850000.0,43500000.0,43846000.0,283.26266376,2021-06-03 12:00:00
43846000.0,44239000.0,43770000.0,44094000.0,363.58653111,2021-06-03 13:00:00
44094000.0,45230000.0,44094000.0,45154000.0,1142.5406426,2021-06-03 14:00:00
45154000.0,45274000.0,44839000.0,45256000.0,707.76468638,2021-06-03 15:00:00
45259000.0,45301000.0,44781000.0,44878000.0,458.08123776,2021-06-03 16:00:00
44877000.0,45089000.0,44739000.0,44968000.0,341.8025803,2021-06-03 17:00:00
44968000.0,45400000.0,44961000.0,45380000.0,515.43504534,2021-06-03 18:00:00
45380000.0,45692000.0,45285000.0,45326000.0,587.37462276,2021-06-03 19:00:00
45326000.0,45330000.0,44827000.0,44861000.0,554.2567188,2021-06-03 20:00:00
44861000.0,45260000.0,44699000.0,45227000.0,467.45702666,2021-06-03 21:00:00
45230000.0,45448000.0,44650000.0,44707000.0,650.4268234,2021-06-03 22:00:00
44732000.0,44929000.0,44663000.0,44867000.0,355.7315919,2021-06-03 23:00:00
44873000.0,45036000.0,44806000.0,44869000.0,233.71628972,2021-06-04 00:00:00
44869000.0,45150000.0,44800000.0,45086000.0,204.05077154,2021-06-04 01:00:00
45063000.0,45144000.0,45030000.0,45060000.0,85.32324547,2021-06-04 02:00:00
45052000.0,45137000.0,44983000.0,45020000.0,80.08792524,2021-06-04 03:00:00
44999000.0,45123000.0,44901000.0,44945000.0,69.95803384,2021-06-04 04:00:00
44945000.0,45181000.0,44919000.0,45073000.0,81.14666043,2021-06-04 05:00:00
45073000.0,45263000.0,44990000.0,45199000.0,170.90472768,2021-06-04 06:00:00
45199000.0,45383000.0,45199000.0,45220000.0,240.47745321,2021-06-04 07:00:00
45220000.0,45554000.0,45135000.0,45431000.0,332.60970175,2021-06-04 08:00:00
45429000.0,45500000.0,45033000.0,45088000.0,533.05037668,2021-06-04 09:00:00
45088000.0,45088000.0,44345000.0,44515000.0,1003.98640542,2021-06-04 10:00:00
44515000.0,44612000.0,44163000.0,44479000.0,526.69107916,2021-06-04 11:00:00
44478000.0,44700000.0,44300000.0,44616000.0,385.88004946,2021-06-04 12:00:00
44616000.0,44619000.0,44223000.0,44317000.0,306.56375103,2021-06-04 13:00:00
44330000.0,44389000.0,43377000.0,43617000.0,1000.15388368,2021-06-04 14:00:00
43617000.0,43840000.0,43269000.0,43562000.0,572.74696993,2021-06-04 15:00:00
43570000.0,43572000.0,43071000.0,43331000.0,741.15044868,2021-06-04 16:00:00
43331000.0,43692000.0,43100000.0,43537000.0,409.85982434,2021-06-04 17:00:00
43565000.0,43565000.0,43190000.0,43474000.0,291.51854144,2021-06-04 18:00:00
43500000.0,43692000.0,43285000.0,43287000.0,215.5735016,2021-06-04 19:00:00
43295000.0,43472000.0,42823000.0,43050000.0,372.99056011,2021-06-04 20:00:00
43052000.0,43600000.0,42210000.0,43306000.0,1233.25826292,2021-06-04 21:00:00
43299000.0,43480000.0,43030000.0,43275000.0,384.07494033,2021-06-04 22:00:00
43274000.0,43430000.0,42713000.0,43284000.0,436.45527064,2021-06-04 23:00:00
43284000.0,43683000.0,43168000.0,43600000.0,240.27080197,2021-06-05 00:00:00
43599000.0,43635000.0,43133000.0,43357000.0,151.23215951,2021-06-05 01:00:00
43357000.0,43618000.0,43272000.0,43440000.0,115.66541024,2021-06-05 02:00:00
43439000.0,43487000.0,43170000.0,43241000.0,131.68445004,2021-06-05 03:00:00
43250000.0,43320000.0,42970000.0,43003000.0,90.90045651,2021-06-05 04:00:00
43003000.0,43362000.0,43003000.0,43276000.0,87.44357782,2021-06-05 05:00:00
43265000.0,43390000.0,43235000.0,43342000.0,76.96816645,2021-06-05 06:00:00
43342000.0,43365000.0,43200000.0,43230000.0,112.54961826,2021-06-05 07:00:00
43230000.0,43279000.0,42716000.0,42938000.0,283.04106393,2021-06-05 08:00:00
42938000.0,43761000.0,42628000.0,43687000.0,602.69203877,2021-06-05 09:00:00
43693000.0,43766000.0,43462000.0,43675000.0,242.0438512,2021-06-05 10:00:00
43679000.0,43710000.0,43350000.0,43567000.0,214.06494603,2021-06-05 11:00:00
43566000.0,43642000.0,43269000.0,43286000.0,155.69861305,2021-06-05 12:00:00
43284000.0,43570000.0,43284000.0,43564000.0,144.32514921,2021-06-05 13:00:00
43564000.0,43660000.0,43418000.0,43455000.0,177.92252349,2021-06-05 14:00:00
43473000.0,43650000.0,43455000.0,43568000.0,178.6786147,2021-06-05 15:00:00
43568000.0,43698000.0,43403000.0,43440000.0,253.87254028,2021-06-05 16:00:00
43439000.0,43575000.0,43303000.0,43518000.0,183.79814101,2021-06-05 17:00:00
43518000.0,43562000.0,42451000.0,42597000.0,562.44886052,2021-06-05 18:00:00
42585000.0,42675000.0,42236000.0,42450000.0,622.50985088,2021-06-05 19:00:00
42448000.0,42570000.0,41886000.0,42077000.0,590.21278172,2021-06-05 20:00:00
42071000.0,42332000.0,41630000.0,42215000.0,604.75385188,2021-06-05 21:00:00
42215000.0,42250000.0,42000000.0,42023000.0,247.458315,2021-06-05 22:00:00
42023000.0,42290000.0,41865000.0,42005000.0,293.10228579,2021-06-05 23:00:00
42000000.0,42688000.0,41923000.0,42604000.0,372.93271877,2021-06-06 00:00:00
42605000.0,42630000.0,42300000.0,42361000.0,206.75686485,2021-06-06 01:00:00
42368000.0,42567000.0,42210000.0,42380000.0,85.01684566,2021-06-06 02:00:00
42380000.0,42511000.0,42271000.0,42407000.0,55.52114197,2021-06-06 03:00:00
42407000.0,42615000.0,42160000.0,42259000.0,95.41725384,2021-06-06 04:00:00
42259000.0,42425000.0,41984000.0,42270000.0,134.58005572,2021-06-06 05:00:00
42270000.0,42270000.0,41534000.0,41619000.0,385.90991514,2021-06-06 06:00:00
41603000.0,41800000.0,41468000.0,41582000.0,293.38431563,2021-06-06 07:00:00
41582000.0,42035000.0,41580000.0,41943000.0,188.29726632,2021-06-06 08:00:00
41942000.0,42250000.0,41769000.0,41951000.0,296.44789925,2021-06-06 09:00:00
41992000.0,42416000.0,41950000.0,42415000.0,222.6004776,2021-06-06 10:00:00
42415000.0,42455000.0,42285000.0,42328000.0,142.6310649,2021-06-06 11:00:00
42316000.0,42348000.0,41930000.0,41997000.0,187.83484685,2021-06-06 12:00:00
42000000.0,42195000.0,41997000.0,42108000.0,100.86676158,2021-06-06 13:00:00
42108000.0,42178000.0,41998000.0,42178000.0,126.05329954,2021-06-06 14:00:00
42178000.0,42365000.0,41795000.0,41913000.0,337.59747916,2021-06-06 15:00:00
41926000.0,42124000.0,41910000.0,42061000.0,172.47758206,2021-06-06 16:00:00
42061000.0,42157000.0,41857000.0,42120000.0,283.52928789,2021-06-06 17:00:00
42117000.0,42250000.0,42035000.0,42069000.0,157.98370273,2021-06-06 18:00:00
42076000.0,42117000.0,41816000.0,41919000.0,216.0895926,2021-06-06 19:00:00
41921000.0,42061000.0,41724000.0,41801000.0,254.25137689,2021-06-06 20:00:00
41800000.0,42018000.0,41754000.0,41862000.0,232.46851088,2021-06-06 21:00:00
41825000.0,42019000.0,41568000.0,41666000.0,357.60539862,2021-06-06 22:00:00
41666000.0,42149000.0,41568000.0,42029000.0,401.08693564,2021-06-06 23:00:00
42029000.0,42300000.0,41920000.0,42089000.0,227.11713626,2021-06-07 00:00:00
42090000.0,42192000.0,42001000.0,42128000.0,90.77545117,2021-06-07 01:00:00
42084000.0,42128000.0,41933000.0,41980000.0,59.06661259,2021-06-07 02:00:00
41999000.0,41999000.0,41833000.0,41871000.0,41.576165,2021-06-07 03:00:00
41871000.0,41900000.0,41799000.0,41839000.0,35.89277402,2021-06-07 04:00:00
41839000.0,42039000.0,41725000.0,42020000.0,92.68966587,2021-06-07 05:00:00
42000000.0,42039000.0,41910000.0,41971000.0,102.75622498,2021-06-07 06:00:00
41970000.0,41987000.0,41445000.0,41604000.0,421.96995011,2021-06-07 07:00:00
41601000.0,41830000.0,41597000.0,41780000.0,219.86324695,2021-06-07 08:00:00
41780000.0,42163000.0,41489000.0,42026000.0,487.36605236,2021-06-07 09:00:00
42060000.0,42458000.0,41863000.0,42392000.0,330.83323787,2021-06-07 10:00:00
42368000.0,42445000.0,42196000.0,42250000.0,201.69572275,2021-06-07 11:00:00
42290000.0,42409000.0,41950000.0,41988000.0,254.21771664,2021-06-07 12:00:00
41988000.0,42079000.0,41801000.0,41850000.0,219.08559796,2021-06-07 13:00:00
41850000.0,42000000.0,41739000.0,41854000.0,212.48547587,2021-06-07 14:00:00
41855000.0,41966000.0,41659000.0,41691000.0,217.60436197,2021-06-07 15:00:00
41690000.0,41780000.0,41606000.0,41743000.0,197.03985701,2021-06-07 16:00:00
41743000.0,41785000.0,41529000.0,41664000.0,228.61457579,2021-06-07 17:00:00
41684000.0,41899000.0,41628000.0,41800000.0,160.55220253,2021-06-07 18:00:00
41802000.0,42100000.0,41800000.0,42036000.0,247.79664472,2021-06-07 19:00:00
42036000.0,42061000.0,41706000.0,41765000.0,208.70704918,2021-06-07 20:00:00
41766000.0,42158000.0,41687000.0,42000000.0,302.31477094,2021-06-07 21:00:00
42002000.0,42123000.0,41860000.0,41926000.0,236.09834684,2021-06-07 22:00:00
41926000.0,41926000.0,41611000.0,41717000.0,289.03825708,2021-06-07 23:00:00
41717000.0,41801000.0,41580000.0,41644000.0,194.30530967,2021-06-08 00:00:00
41644000.0,41713000.0,41471000.0,41521000.0,203.43338553,2021-06-08 01:00:00
41521000.0,41555000.0,41375000.0,41524000.0,195.79871553,2021-06-08 02:00:00
41524000.0,41546000.0,41310000.0,41382000.0,164.72393564,2021-06-08 03:00:00
41382000.0,41550000.0,41251000.0,41500000.0,109.53863952,2021-06-08 04:00:00
41504000.0,41647000.0,40446000.0,40542000.0,524.80324216,2021-06-08 05:00:00
40533000.0,40599000.0,39865000.0,40023000.0,1154.95516662,2021-06-08 06:00:00
40023000.0,40302000.0,39845000.0,40021000.0,614.98243172,2021-06-08 07:00:00
40021000.0,40021000.0,38916000.0,39064000.0,1624.18735752,2021-06-08 08:00:00
39065000.0,39642000.0,38441000.0,38997000.0,1440.91784205,2021-06-08 09:00:00
38999000.0,39350000.0,38822000.0,39151000.0,477.99692336,2021-06-08 10:00:00
39155000.0,39249000.0,38000000.0,38269000.0,949.45401583,2021-06-08 11:00:00
38268000.0,38352000.0,37777000.0,37995000.0,985.04643022,2021-06-08 12:00:00
37992000.0,38320000.0,37867000.0,38051000.0,468.91852992,2021-06-08 13:00:00
38051000.0,38200000.0,37769000.0,38012000.0,400.56391491,2021-06-08 14:00:00
38012000.0,38053000.0,37800000.0,37802000.0,342.40064622,2021-06-08 15:00:00
37801000.0,38350000.0,37347000.0,38251000.0,785.25581713,2021-06-08 16:00:00
38252000.0,38893000.0,38144000.0,38155000.0,605.06959818,2021-06-08 17:00:00
38155000.0,38286000.0,38002000.0,38213000.0,371.33956901,2021-06-08 18:00:00
38202000.0,38505000.0,37928000.0,38031000.0,283.28345688,2021-06-08 19:00:00
38030000.0,38399000.0,37943000.0,38289000.0,229.58552363,2021-06-08 20:00:00
38300000.0,38399000.0,38088000.0,38172000.0,224.63579268,2021-06-08 21:00:00
38143000.0,38173000.0,37500000.0,37500000.0,504.65944208,2021-06-08 22:00:00
37501000.0,37650000.0,36676000.0,36930000.0,1338.28980912,2021-06-08 23:00:00
36930000.0,36999000.0,36364000.0,36815000.0,835.531866,2021-06-09 00:00:00
36815000.0,37395000.0,36690000.0,37249000.0,508.49959654,2021-06-09 01:00:00
37249000.0,37270000.0,36917000.0,37143000.0,120.21913882,2021-06-09 02:00:00
37171000.0,37788000.0,37074000.0,37785000.0,211.41133118,2021-06-09 03:00:00
37785000.0,37970000.0,37565000.0,37900000.0,165.45957168,2021-06-09 04:00:00
37900000.0,38900000.0,37762000.0,38724000.0,444.71613179,2021-06-09 05:00:00
38723000.0,38824000.0,38242000.0,38590000.0,359.73828668,2021-06-09 06:00:00
38562000.0,38825000.0,38478000.0,38589000.0,271.10449543,2021-06-09 07:00:00
38589000.0,38690000.0,38355000.0,38494000.0,205.01587584,2021-06-09 08:00:00
38495000.0,38654000.0,37855000.0,37860000.0,542.67890716,2021-06-09 09:00:00
37860000.0,37984000.0,37370000.0,37380000.0,398.11436993,2021-06-09 10:00:00
